"meta.src_ip.keyword: Descending","meta.dst_ip.keyword: Descending","start: Descending","end: Descending","file_size_MB: Descending","percent_retrans: Descending","values.tcp_rtt_min: Descending","values.tcp_rtt_max: Descending","values.tcp_rtt_std: Descending","Max throughput_Mbps"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 9th 2017, 21:52:14.000","November 9th 2017, 21:53:58.000","4,864.76","0.001","71.187","143.991","9.076","371.4"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 9th 2017, 21:39:59.000","November 9th 2017, 21:42:17.000","6,798.01","0.005","71.163","153.811","7.128","393.1"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 9th 2017, 21:39:59.000","November 9th 2017, 21:42:17.000","5,989.8","0.006","71.15","143.126","9.63","346.4"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 9th 2017, 21:39:59.000","November 9th 2017, 21:42:17.000","5,166.98","0.01","71.18","145.89","5.511","298.8"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 9th 2017, 21:39:59.000","November 9th 2017, 21:42:17.000","4,963.55","0.007","71.144","143.057","8.446","287.1"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 8th 2017, 20:34:57.000","November 8th 2017, 20:36:13.000","2,930.12","0.016","67.976","111.279","6.53","309.1"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 8th 2017, 20:34:57.000","November 8th 2017, 20:36:13.000","2,882.07","0.007","67.954","137.574","6.893",304
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 8th 2017, 20:34:57.000","November 8th 2017, 20:36:13.000","2,735.96","0.007","67.97","137.042","9.122","288.6"
"dtn07.nersc.gov","dtn17.ccs.ornl.gov","November 8th 2017, 20:34:57.000","November 8th 2017, 20:36:13.000","2,702.11","0.002","67.975","137.25","8.938",285
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:52:14.000","November 9th 2017, 21:53:13.000","2,925.32","0.001","71.153","149.466","7.21","397.9"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:52:14.000","November 9th 2017, 21:53:13.000","2,336.8","0.001","71.152","110.912","5.677","317.7"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:52:14.000","November 9th 2017, 21:53:13.000","2,262.57","0.003","71.164","131.981","6.171","307.8"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:52:14.000","November 9th 2017, 21:53:13.000","2,228.17","0.004","71.184","114.414","5.659","303.1"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:26.000","24,490.08","0.008","67.98","145.168","5.704",393
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:26.000","21,289.529","0.008","67.986","139.983","4.722","341.7"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:26.000","21,070.529","0.007","67.958","145.076","7.723","338.2"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:26.000","20,382.93","0.007",68,"145.097","6.947","327.1"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","134.22",0,"67.98","71.336","0.52","362.8"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","130.03","0.007","67.944","90.142","2.606","347.9"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","121.64",0,"67.963","107.69","6.029","328.7"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","121.4",0,"67.962","107.584","7.745","328.1"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:49.000","20,508.68","0.004","71.198","162.622","6.007","294.8"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:49.000","18,919.461","0.003","71.175","147.994","6.541","271.9"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:49.000","18,578.67","0.001","71.195","163.134","7.582","267.1"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:49.000","15,782.42","0.004","71.189","162.538","8.723","226.9"
"dtn07.nersc.gov","dtn16.ccs.ornl.gov","December 3rd 2017, 19:53:36.000","December 3rd 2017, 19:55:12.000","3,241.97","0.012","67.959","107.823","4.126","272.4"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","1,028.95","0.003","67.956","106.912","8.025","570.4"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","748.09","0.001","67.993","118.204","8.713","414.7"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","639.55","0.006","67.96","107.869","7.461","354.3"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","412.42",0,"67.991","118.929","8.863","226.4"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:53:37.000","December 3rd 2017, 19:55:08.000","3,118.55","0.022","67.968","107.939","5.958","271.8"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:53:37.000","December 3rd 2017, 19:55:08.000","2,958.11","0.028","67.955","133.209","6.47","257.8"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:53:37.000","December 3rd 2017, 19:55:08.000","2,855.53","0.033","67.944","107.955","5.29","248.9"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:53:36.000","December 3rd 2017, 19:55:08.000","2,860.28","0.025","67.978","117.632","6.404","249.1"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:56:37.000","December 3rd 2017, 19:59:55.000","3,688.61","0.005","67.969","137.157","14.566","149.5"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:56:37.000","December 3rd 2017, 19:59:55.000","3,658.05","0.001","67.945","137.14","13.577","148.3"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:56:37.000","December 3rd 2017, 19:59:55.000","3,643.88","0.002","67.968","137.016","13.26","147.7"
"dtn07.nersc.gov","dtn15.ccs.ornl.gov","December 3rd 2017, 19:56:36.000","December 3rd 2017, 19:59:55.000","3,675.64","0.002","67.996","137.017","14.55","148.5"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 28th 2017, 10:33:59.000","November 28th 2017, 10:36:23.000","11,351.02","0.001","67.971","107.379","2.497","630.6"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 28th 2017, 10:33:59.000","November 28th 2017, 10:36:23.000","11,106.56","0.001","67.964","70.418","0.455","617.2"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 28th 2017, 10:33:59.000","November 28th 2017, 10:36:23.000","11,098.17","0.001","68.005","108.087","2.524","616.7"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 28th 2017, 10:33:59.000","November 28th 2017, 10:36:23.000","11,040.33","0.001","67.994","104.262","2.312","613.5"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:50:03.000","10,578.31","0.015","71.179","143.039","6.166","500.7"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:50:03.000","8,055.82","0.017","71.185","143.021","7.314","381.3"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:50:03.000","7,625.42","0.026","71.178","143.212","5.934","360.8"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:50:03.000","6,269.89","0.029","71.181","142.995","7.806","296.7"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 28th 2017, 08:43:18.000","July 28th 2017, 08:45:15.000","6,643.81","0.001","67.961","71.364","0.497","454.4"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 28th 2017, 08:43:18.000","July 28th 2017, 08:45:15.000","6,639.61","0.001","67.965","107.319","1.039","454.3"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 28th 2017, 08:43:18.000","July 28th 2017, 08:45:15.000","6,600.47","0.001","67.969","71.34","0.524","451.6"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 25th 2017, 06:59:55.000","July 25th 2017, 07:00:15.000","971.61","0.001","67.977","107.651","4.646","390.2"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 25th 2017, 06:59:55.000","July 25th 2017, 07:00:15.000","937.06","0.003","67.981","109.929","5.03","376.3"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 25th 2017, 06:59:55.000","July 25th 2017, 07:00:15.000","931.59","0.001","67.962","116.591","5.668","374.1"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 25th 2017, 06:59:55.000","July 25th 2017, 07:00:15.000","906.19","0.001","67.963","110.4","5.633","363.9"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","July 25th 2017, 06:59:55.000","July 25th 2017, 07:00:15.000","886.64",0,"67.965","138.36","9.041","355.4"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,377.23","0.006","71.19","145.995","7.222","375.2"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,332.35","0.017","71.193","146.987","8.028","368.4"
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,292.13","0.025","71.191","127.408","5.614",362
"dtn07.nersc.gov","dtn14.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,085.85","0.001","71.157","127.698","5.651","329.5"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 21st 2017, 09:41:33.000","July 21st 2017, 09:41:42.000","666.9",0,"67.961","69.137","0.383","578.7"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 21st 2017, 09:41:33.000","July 21st 2017, 09:41:42.000","662.7","0.001","67.977","102.549","3.392","578.1"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 21st 2017, 09:41:33.000","July 21st 2017, 09:41:42.000","592.82","0.002","67.967","107.023","4.024","517.2"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 21st 2017, 09:41:33.000","July 21st 2017, 09:41:42.000","574.62",0,"67.98","107.117","3.895","501.3"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 21st 2017, 09:41:33.000","July 21st 2017, 09:41:42.000","562.04",0,"67.972","107.896","5.439","490.3"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","604.33","0.01","67.946","108.095","6.225","335.3"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","572.75","0.027","67.977","75.209","1.632","317.8"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","547.52","0.031","67.996","107.195","5.3","303.8"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:07:55.000","December 3rd 2017, 21:08:09.000","452.06","0.016","67.983","77.038","2.038","248.7"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","520.31",0,"67.962","129.522","7.441","203.1"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","478.98","0.045","67.966","107.572","7.949",187
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","477.51","0.03","67.926","107.754","6.601","186.4"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","460.99","0.023","67.927","107.753","7.465",180
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000",389,"0.03","67.963","137.056","10.89","151.6"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 18th 2017, 14:38:35.000","July 18th 2017, 14:40:11.000","1,737.96","0.031","67.961","112.956","5.141","144.7"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 18th 2017, 14:38:35.000","July 18th 2017, 14:40:11.000","1,385.98","0.048","67.95","124.471","4.809","115.2"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 18th 2017, 14:38:35.000","July 18th 2017, 14:40:11.000","1,228.94","0.028","67.955","111.974","4.854","102.3"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 18th 2017, 14:38:35.000","July 18th 2017, 14:40:11.000","1,193.29","0.04","67.959","133.003","5.055","99.3"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","July 18th 2017, 14:38:35.000","July 18th 2017, 14:40:11.000","1,161.83","0.035","67.961","108.674","5.43","96.7"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:23:44.000","December 3rd 2017, 21:25:41.000","1,959.3",0,"67.991","136.942","8.637","133.7"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:23:44.000","December 3rd 2017, 21:25:41.000","1,929.39","0.001","68.015","139.884","10.826","132.6"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:23:44.000","December 3rd 2017, 21:25:41.000","1,711.28","0.003","67.999","137.073","10.572","117.6"
"dtn07.nersc.gov","dtn13.ccs.ornl.gov","December 3rd 2017, 21:23:44.000","December 3rd 2017, 21:25:41.000","1,354.77","0.002","68.003","137.231","11.671","93.1"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:50:10.000","November 9th 2017, 22:58:14.000","31,611.811","0.005","71.155","146.652","8.313","522.2"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:50:10.000","November 9th 2017, 22:58:14.000","26,966.561","0.003","71.187","146.994","8.95","445.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:50:10.000","November 9th 2017, 22:58:14.000","25,645.84","0.004","71.193","145.29","9.699","423.7"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:50:10.000","November 9th 2017, 22:58:14.000","25,235.051","0.004","71.189","146.092","9.32","416.9"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","188.75",0,"67.989","69.646","0.351","493.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","167.77","0.005","67.988","69.412","0.402","444.4"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","164.1",0,"67.952","107.842","5.086","434.7"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 28th 2017, 11:22:43.000","November 28th 2017, 11:22:46.000","163.58","0.005","67.984","107.656","5.544","433.3"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:28.000","2,502.36","0.004","71.201","149.3","7.714","419.9"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:28.000","1,974.6","0.007","71.165","143.681","8.294","331.6"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:28.000","1,854.83","0.001","71.2","148.791","8.655","311.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:28.000","1,783.19","0.005","71.19","180.791","9.183","299.4"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:47:21.000","328.06",0,"71.205","103.586","5.431","401.3"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:47:21.000","252.36",0,"71.171","117.887","10.814","310.1"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:47:21.000","151.27","0.006","71.198","111.257","5.978","185.9"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","November 9th 2017, 22:47:14.000","November 9th 2017, 22:47:21.000","149.88","0.012","71.141","103.354","6.185","184.2"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","434.51","0.037","67.912","108.266","9.799","168.3"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","401.58","0.098","67.917","110.27","7.216","155.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","393.74","0.086","67.91","107.716","9.146","152.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","381.03","0.019","67.928","112.397","8.083","147.5"
"dtn07.nersc.gov","dtn12.ccs.ornl.gov","July 25th 2017, 07:35:48.000","July 25th 2017, 07:36:09.000","355.99","0.065","67.915","107.257","5.927","137.8"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","3,382.45","0.001","71.187","152.969","9.549","535.2"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","3,077.14","0.001","71.189","167.994","13.461","486.9"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,978.62","0.001","71.164","151.756","12.461","471.3"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 22:59:40.000","November 9th 2017, 23:00:30.000","2,975.29",0,"71.181","168.987","13.815","470.5"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:22:20.000","November 8th 2017, 20:23:08.000","2,954.13","0.008","68.001","106.653","3.917","498.9"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:25.000","30,092.15","0.012","67.961","142.041","5.525","484.3"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:25.000","29,895.24","0.009","67.959","145.116","4.53","481.2"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:25.000","26,488.84","0.012","67.986","143.996","4.056","426.3"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:25:08.000","November 8th 2017, 20:33:25.000","25,668.9","0.01","67.99","145.992","6.596","413.1"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:22:21.000","November 8th 2017, 20:23:08.000","2,855.18","0.01","68.012","107.262","2.317","482.6"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:22:21.000","November 8th 2017, 20:23:08.000","2,623.54","0.002","68.034","138.085","5.619","443.4"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 8th 2017, 20:22:21.000","November 8th 2017, 20:23:08.000","2,463.01",0,"67.966","137.126","6.349","416.3"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:06.000","29,921.881","0.003","71.186","144.343","5.301","466.6"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:06.000","29,712.9","0.005","71.188","145.949","6.967","463.3"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:06.000","28,736.57","0.005","71.178","145.795","9.131","448.1"
"dtn07.nersc.gov","dtn11.ccs.ornl.gov","November 9th 2017, 21:42:33.000","November 9th 2017, 21:51:06.000","28,583.869","0.004","71.18","146.005","7.223","445.7"
"dtn07.nersc.gov","dtn10.pub.alcf.anl.gov","July 25th 2017, 11:59:43.000","July 25th 2017, 11:59:53.000","226.49",0,"47.7","88.182","4.237","180.5"
"dtn07.nersc.gov","dtn10.pub.alcf.anl.gov","July 25th 2017, 11:59:43.000","July 25th 2017, 11:59:53.000","221.3",0,"47.754","88.263","3.926","177.4"
"dtn07.nersc.gov","dtn10.pub.alcf.anl.gov","July 25th 2017, 11:59:43.000","July 25th 2017, 11:59:53.000","142.61",0,"47.738","98.724","6.9","114.3"
